아파트ID,아파트명,지번주소,위도,경도,세대수,임대수,동수,주차대수,용적률,건폐율,건설사
3407,서초삼성래미안,서울시 서초구 서초동 1641-1,37.493179,127.019471,299,0,3,476,295,24,삼성물산(주)
105179,서초삼원그린빌,서울시 서초구 서초동 1471-13,37.480985,127.009364,12,0,1,18,223,40,삼전건설(주)
25504,서초상지리츠빌10차,서울시 서초구 서초동 1517-6,37.485135,127.004661,19,0,1,49,199,34,상지건영
22679,서초상지리츠빌1차,서울시 서초구 서초동 1490-1,37.482863,127.002283,19,0,1,43,393,53,상지건영(주)
101451,서초상지리츠빌3차,서울시 서초구 서초동 1492-13,37.484105,127.003194,18,0,1,48,249,43,상지건영(주)
101452,서초상지리츠빌4차,서울시 서초구 서초동 1490-36,37.482994,127.002616,17,0,1,37,249,46,상지건영(주)
101453,서초상지리츠빌5차,서울시 서초구 서초동 1491-14,37.483317,127.002763,12,0,1,28,246,42,상지건영(주)
101454,서초상지리츠빌6차,서울시 서초구 서초동 1491-31,37.483426,127.002785,14,0,1,26,224,36,상지건영(주)
101518,서초상지리츠빌7차,서울시 서초구 서초동 1491-1,37.483341,127.002367,14,0,1,41,248,40,상지건영(주)
25502,서초상지리츠빌8차,서울시 서초구 서초동 1491-3,37.483718,127.003312,18,0,1,33,246,44,상지건영(주)
25482,서초성심하이츠,서울시 서초구 서초동 1357-25,37.488428,127.031123,18,0,1,19,227,48,성삼하이츠종합건설(주)
118791,서초센트럴아이파크,서울시 서초구 서초동 1582-3,37.486804,127.011758,318,0,2,365,828,38,현대산업개발(주)
26424,서초스위트빌,서울시 서초구 서초동 1513-5,37.486219,127.006321,17,0,1,21,223,45,(주)세인아이종합건설
18545,서초신원아침도시2차,서울시 서초구 서초동 1420-18,37.48429,127.024257,88,0,2,107,249,22,신원종합개발(주)
17774,서초쌍용플래티넘,서울시 서초구 서초동 1445-13,37.484114,127.017169,109,0,1,381,797,57,남광토건(주)
8189,서초아이파크,서울시 서초구 서초동 1436-14,37.485451,127.023009,115,0,3,300,255,22,현대산업개발(주)
16905,서초아크빌,서울시 서초구 서초동 1568-1,37.490628,127.012753,31,0,1,118,282,31,에셀종합건설(주)
121314,서초아트갤러리(도시형),서울시 서초구 서초동 1589-3,37.485044,127.012619,20,0,1,12,779,59,바로종합건설(주)
27300,서초아트자이,서울시 서초구 서초동 1583-10,37.485687,127.011371,164,0,4,496,426,66,지에스건설(주)
102945,서초에버빌,서울시 서초구 서초동 1364-37,37.485344,127.03088,11,0,1,20,193,41,
13411,서초에지앙,서울시 서초구 서초동 1679-6,37.494931,127.020929,19,0,1,29,335,59,(주)가룡종합건설
24643,서초엔-스위트1차,서울시 서초구 서초동 1511-3,37.487224,127.007608,36,0,2,60,0,0,한울종합건설(주)
104385,서초엔-스위트2차,서울시 서초구 서초동 1513-2,37.48653,127.006509,18,0,1,27,246,44,한울종합건설(주)
110059,서초연우,서울시 서초구 서초동 1487-115,37.481449,127.005604,19,0,1,23,249,32,(주)두리건설
13611,서초예성그린,서울시 서초구 서초동 1667-3,37.493481,127.017827,36,0,2,44,0,0,예성건설(주)
24004,서초오로라,서울시 서초구 서초동 1523-9,37.48669,127.008418,18,0,1,31,241,46,(주)세보종합건설
24236,서초우방유쉘,서울시 서초구 서초동 1560-9,37.489803,127.011158,49,0,1,61,247,30,(주)우방
117454,서초웰하우스,서울시 서초구 서초동 1487-116,37.481459,127.005325,12,0,1,16,249,32,(주)진오종합건설
12234,서초이오빌,서울시 서초구 서초동 1593-7,37.486602,127.012987,462,0,1,334,914,39,경남기업(주)
109741,서초자연인,서울시 서초구 서초동 1344-23,37.487219,127.027645,29,0,1,15,238,41,주식회사아이에스산업개발
112741,서초자연인(도시형),서울시 서초구 서초동 1344-22,37.487256,127.027735,29,0,1,16,249,48,주식회사아이에스산업개발
18547,서초자이,서울시 서초구 서초동 1444-7,37.484985,127.020109,184,0,4,386,257,20,지에스건설(주)
136242,서초자이르네,서울시 서초구 서초동 1451-65번지 외 8필지,37.482557,127.013437,67,0,2,72,0,0,자이에스앤디(주)
106068,서초중흥S-클래스(도시형),서울시 서초구 서초동 1451-89,37.481541,127.013393,91,0,1,32,244,44,중흥종합건설 주식회사
24275,서초지웰,서울시 서초구 서초동 1458-6,37.484202,127.01372,60,0,2,79,249,48,씨제이개발(주)
22699,서초캐슬,서울시 서초구 서초동 1568-3,37.490911,127.013213,19,0,1,35,220,37,(주)브이케이이십일
104569,서초코아,서울시 서초구 서초동 1465-7,37.480315,127.011136,15,0,1,18,193,44,세단종합건설주식회사
19486,서초타운트라팰리스,서울시 서초구 서초동 1327,37.495514,127.027153,48,0,1,134,749,56,삼성물산(주)
15591,서초타워씨티빌(선경),서울시 서초구 서초동 1310-9,37.499987,127.024324,19,0,1,35,255,29,산경건설(주)
9224,서초태동스위트,서울시 서초구 서초동 1668-1,37.49387,127.01816,17,0,1,22,299,52,(주)태동종합건설
12233,서초트라팰리스,서울시 서초구 서초동 1344-13,37.486801,127.028329,257,0,3,427,498,59,삼성물산(주)
103438,서초트레져,서울시 서초구 서초동 1492-5,37.484296,127.003474,14,0,1,41,248,38,도국건설
14487,서초파라곤,서울시 서초구 서초동 1327-29,37.494894,127.027387,60,0,1,124,651,59,(주)동양건설산업
109119,서초푸르지오써밋,서울시 서초구 서초동 1311-10,37.501348,127.021151,907,63,7,1284,299,18,(주)대우건설
11368,서초풍림아이원,서울시 서초구 서초동 1607-6,37.487807,127.023589,36,0,2,58,291,53,풍림산업주식회사
105661,서초프라임빌,서울시 서초구 서초동 1566-9,37.489596,127.013309,10,0,1,15,249,50,(주)에스엠피아
139162,서초프라임헤센,서울시 서초구 서초동 1756,37.48957,127.020973,55,0,2,53,198,36,신한종합건설
103731,서초프레스턴-1,서울시 서초구 서초동 1506-46,37.488292,127.007107,18,0,1,65,259,47,희훈종합건설(주)
104182,서초프레스턴-2,서울시 서초구 서초동 1506-42,37.488426,127.007038,12,0,1,27,205,54,희훈종합건설(주)
112855,서초프레스티지,서울시 서초구 서초동 1344-4,37.487489,127.027551,28,0,1,31,249,43,예미종합건설(주)
1167,서초한빛삼성,서울시 서초구 서초동 1509-1,37.488406,127.007863,264,0,2,360,281,23,삼성중공업(주)
3408,서초한신,서울시 서초구 서초동 1454-29,37.482482,127.013844,194,0,2,284,275,28,한신공영(주)
3518,서초한신리빙타워,서울시 서초구 서초동 1533,37.484063,127.009956,103,0,1,163,375,36,한신공영(주)
103708,서초한양수자인,서울시 서초구 서초동 1344-2,37.487442,127.02737,24,0,1,27,248,39,네오탑종합건설(주)
493,서초한일,서울시 서초구 서초동 1636-1,37.49433,127.02118,86,0,1,96,360,45,한일건설(주)
26049,서초한일유앤아이,서울시 서초구 서초동 1303-10,37.50325,127.02341,60,0,1,101,541,59,주식회사한일건설
3010,서초현대,서울시 서초구 서초동 1648-2,37.491021,127.019951,299,0,2,352,306,26,고려산업개발(주)
9490,서초현대3차,서울시 서초구 서초동 1644,37.492799,127.021421,96,0,1,99,262,30,현대산업개발(주)
3013,서초현대4차,서울시 서초구 서초동 1684,37.500145,127.017344,160,0,3,238,296,24,현대산업개발(주)
3409,서초현대리츠빌,서울시 서초구 서초동 1359,37.486948,127.029751,44,0,1,118,297,28,상지건영주식회사
16918,서초현대빌라트,서울시 서초구 서초동 1497-18,37.486315,127.003549,11,0,1,25,255,27,현대산업개발(주)
22334,서초현대타워,서울시 서초구 서초동 1319-13,37.496403,127.02791,38,0,1,148,1051,52,현대건설(주)
14224,서초현대홈타운,서울시 서초구 서초동 1506-88,37.488628,127.00535,68,0,2,122,249,25,현대건설 주식회사
11424,서초힐하우스,서울시 서초구 서초동 1612-2,37.488899,127.020544,15,0,1,21,249,55,
24459,수광빌라트,서울시 서초구 서초동 1640-3,37.493636,127.018853,12,0,1,23,209,42,석덕종합건설(주)
123360,스위트서초(도시형),서울시 서초구 서초동 1601-6,37.485421,127.014575,20,0,1,13,571,59,현일건설(주)
142943,스타시드(도시형),서울시 서초구 서초동 1561-9,37.489255,127.011506,8,0,1,7,198,59,(주)대신종합건설
11439,신구블레스벨리,서울시 서초구 서초동 1506-47,37.488006,127.007394,10,0,1,18,260,56,신구종합건설(주)
484,신동아1차,서울시 서초구 서초동 1333,37.492018,127.023953,893,0,6,900,0,0,신동아건설(주)
3516,신동아2차,서울시 서초구 서초동 1334-1,37.490504,127.026042,104,0,1,104,192,0,신동아건설
13455,신원아침도시,서울시 서초구 서초동 1434-2,37.484517,127.023462,40,0,1,45,249,60,신원종합개발(주)
485,아남,서울시 서초구 서초동 1641-13,37.492965,127.020717,166,0,2,153,229,20,아남건설(주)
100016,아이파크빌,서울시 서초구 서초동 1477-1,37.4814,127.008307,66,0,2,207,299,34,현대산업개발(주)
3104,아크로비스타,서울시 서초구 서초동 1685-3,37.498694,127.013031,757,0,3,2045,712,39,대림산업(주)
102883,애지앙,서울시 서초구 서초동 1466-4,37.480678,127.010396,16,0,1,19,260,52,신주종합건설(주)
130502,에비앙하우스(도시형),서울시 서초구 서초동 1487-110,37.481213,127.005899,16,0,1,9,244,49,(주)동부종합건설
145169,"에피소드강남262(민간임대,도시형)",서울시 서초구 서초동 1339-9,37.489687,127.031051,149,149,1,100,918,58,디엘건설 주식회사
22931,엘리제,서울시 서초구 서초동 1471-15,37.481163,127.010175,10,0,1,12,243,55,승보종합건설주식회사
100584,예림,서울시 서초구 서초동 1531-6,37.484547,127.009656,16,0,1,17,255,59,이앤씨종합건설주식회사
106709,옥스포드빌,서울시 서초구 서초동 1514-6,37.486188,127.005552,11,0,1,11,257,57,제인건설(주)
111612,옥스포드빌2차,서울시 서초구 서초동 1519-5,37.485327,127.005971,7,0,1,7,194,57,제인건설(주)
124387,와이에이치빌리지,서울시 서초구 서초동 1630-2,37.489653,127.020145,20,0,1,9,185,56,(주)세담종합건설
490,우성5차,서울시 서초구 서초동 1326-17,37.494502,127.026894,408,0,2,410,295,18,(주)우성건설
11773,우정에쉐르,서울시 서초구 서초동 1355-24,37.48464,127.028515,77,0,1,92,454,59,우정건설주식회사
25155,월드메르디앙(1549-3),서울시 서초구 서초동 1549-3,37.490303,127.010609,44,0,1,116,298,41,월드건설(주)
11096,월드메르디앙(1634-9),서울시 서초구 서초동 1634-9,37.491931,127.022167,37,0,2,78,0,0,월드건설(주)
14681,월드메르디앙오페라하우스,서울시 서초구 서초동 1450-1,37.48141,127.01395,47,0,1,125,257,24,월드건설(주)
16908,월드빌라트,서울시 서초구 서초동 1518-2,37.485665,127.005525,19,0,1,54,174,19,
491,유원서초,서울시 서초구 서초동 1687,37.496155,127.018584,590,0,4,416,265,18,유원건설(주)
13247,장미,서울시 서초구 서초동 1364-51,37.485159,127.031358,18,0,1,24,260,50,남북건설(주)
16912,장복엘리트타운,서울시 서초구 서초동 1517-1,37.485924,127.004882,18,0,1,23,242,39,
125532,지웰홈스서초,서울시 서초구 서초동 1575-1,37.491985,127.013372,154,0,1,81,628,59,신영건설주식회사
11920,진성그린,서울시 서초구 서초동 1469-4,37.480487,127.008002,12,0,1,12,294,59,진성그린건설(주)
492,진흥,서울시 서초구 서초동 1315,37.497326,127.022911,615,0,7,750,0,0,진흥기업(주)
3517,초원현대,서울시 서초구 서초동 1444-3,37.485078,127.019384,48,0,1,58,220,22,현대건설(주)
110149,칼리아빌,서울시 서초구 서초동 1617-21,37.487624,127.020991,10,0,1,15,270,59,한글종합건설(주)
16914,트라움하우스2차,서울시 서초구 서초동 1495-2,37.485852,127.00204,19,0,1,53,221,53,현대건설(주)
24860,트라움하우스3차,서울시 서초구 서초동 1496-24,37.486192,127.00277,19,0,1,107,287,40,두산건설
24843,트라움하우스5차,서울시 서초구 서초동 1496-26,37.486484,127.003219,18,0,3,110,141,42,(주)트라움하우스
139406,파크힐스1,서울시 서초구 서초동 1496-29,37.48601,127.003649,16,0,1,13,153,58,(주)남경산업개발
139407,파크힐스2,서울시 서초구 서초동 1496-9,37.486037,127.003477,16,0,1,13,153,58,
9961,풍림아이원플러스,서울시 서초구 서초동 1338-1,37.490473,127.029932,200,0,1,101,648,59,풍림산업(주)
103712,한라비발디스튜디오193(도시형),서울시 서초구 서초동 1363-25,37.485768,127.032051,149,0,1,66,557,59,한라건설(주)
13749,한성,서울시 서초구 서초동 1511-9,37.486784,127.007817,19,0,1,27,234,37,건덕산업개발(주)
18299,한승미메이드,서울시 서초구 서초동 1427-7,37.483658,127.019793,18,0,2,24,195,42,(주)한승종합건설
102421,햄튼코트,서울시 서초구 서초동 1428-1,37.483985,127.020111,19,0,1,37,259,59,(주)파라다이스건설산업
122579,헤센파크힐,서울시 서초구 서초동 1633-4,37.491174,127.022487,102,0,1,86,239,56,신한종합건설(주)
840,현대,서울시 서초구 서초동 1346,37.485942,127.023523,412,0,5,413,196,17,현대산업개발
3412,현대ESA,서울시 서초구 서초동 1338,37.490982,127.029439,122,0,1,215,713,58,현대건설(주)
12476,현대ESA2,서울시 서초구 서초동 1542-6,37.491084,127.008524,174,0,2,351,1106,58,현대건설
101916,현대빌리지,서울시 서초구 서초동 1642-4,37.491547,127.017117,13,0,1,25,249,42,성건종합건설(주)
16917,현대서초빌라트,서울시 서초구 서초동 1495-1,37.48558,127.001783,19,0,1,36,191,24,현대건설(주)
9785,현대성우,서울시 서초구 서초동 1316-15,37.498107,127.024443,138,0,1,354,969,67,성우종합건설(주)
3410,현대슈퍼빌,서울시 서초구 서초동 1446-11,37.482825,127.016089,645,0,4,1531,584,25,현대건설(주)
101356,현대임페리움,서울시 서초구 서초동 1631-8,37.490111,127.022089,15,0,1,32,229,51,주식회사아크건설
10265,화원그랑빌,서울시 서초구 서초동 1510-15,37.487501,127.008407,37,0,1,48,299,58,(주)우건토건
107902,서초포레스타3단지,서울시 서초구 신원동 568,37.454853,127.058989,482,162,8,603,241,27,한신공영(주)외1
107903,서초포레스타5단지,서울시 서초구 신원동 579,37.451524,127.057141,547,152,11,695,204,27,"한신공영(주), 에이스종합건설(주)"
108834,서초포레스타6단지,서울시 서초구 신원동 619,37.449807,127.055535,585,423,11,615,138,28,계룡건설산업(주)
107069,서초포레스타7단지,서울시 서초구 신원동 615,37.448747,127.056906,310,241,10,332,0,0,"한신공영(주), 에이스종합건설(주)"
107070,힐스테이트서초젠트리스,서울시 서초구 신원동 557,37.456285,127.057657,256,0,9,387,129,21,현대엔지니어링주식회사
141586,강남월드메르디앙프레스티지,서울시 서초구 양재동 11-11,37.484182,127.03636,29,0,1,0,303,59,(주)코렘시스
107587,경희궁,서울시 서초구 양재동 317-4,37.469779,127.040272,10,0,1,11,212,46,(주)토마토종합건설
114298,광정,서울시 서초구 양재동 7-17,37.483975,127.0404,11,0,1,11,258,51,세종씨엔이(주)
15600,그린씨티,서울시 서초구 양재동 376-4,37.470925,127.044972,11,0,1,14,238,43,(주)씨티2010건설
101653,금강,서울시 서초구 양재동 352-13,37.467345,127.04461,19,0,1,24,279,59,금강산업주식회사
16923,금일,서울시 서초구 양재동 6-11,37.48252,127.041432,10,0,1,13,217,50,(주)다름
25679,길명오퍼스,서울시 서초구 양재동 9-38,37.482475,127.039682,19,0,1,26,237,54,길명종합건설(주)
122410,노블하우스,서울시 서초구 양재동 325-1,37.469898,127.040585,15,0,1,13,277,59,(주)우일예건
16937,누리빌,서울시 서초구 양재동 385-11,37.470288,127.048654,10,0,1,11,277,57,토마토종합건설(주)
102484,뉴현대,서울시 서초구 양재동 292,37.47326,127.045055,14,0,1,13,289,46,
22992,다원,서울시 서초구 양재동 340-8,37.46944,127.04401,12,0,1,12,299,58,새티스건설
116380,대흥,서울시 서초구 양재동 7-45,37.483193,127.040827,16,0,1,13,237,57,(주)제이슨종합건설
102221,동원,서울시 서초구 양재동 352-11,37.467152,127.044183,11,0,1,12,299,59,동원개발
11623,동원그린,서울시 서초구 양재동 362-6,37.46821,127.04577,11,0,1,11,291,59,그린종합건설(주)
19249,드림펠리스,서울시 서초구 양재동 6-12,37.482288,127.041673,34,0,3,48,0,0,토성건설(주)
